timestamp,open,high,low,close,volume
2024-01-01 00:00:00,42288.58,42543.64,42261.58,42412.42,272.99605052
2024-01-01 00:30:00,42411.65,42478.03,42340.75,42452.66,106.20120296
2024-01-01 01:00:00,42453.83,42498.18,42415.0,42475.95,158.67639609
2024-01-01 01:30:00,42475.94,42749.99,42475.94,42594.68,237.52552835
2024-01-01 02:00:00,42594.58,42625.68,42512.35,42532.21,121.77798161
2024-01-01 02:30:00,42529.43,42599.53,42488.03,42571.32,105.36318397
2024-01-01 03:00:00,42571.32,42581.26,42411.39,42425.69,76.82599869
2024-01-01 03:30:00,42425.68,42448.4,42235.0,42325.11,229.17969535
2024-01-01 04:00:00,42325.1,42366.81,42200.0,42300.0,168.04837225
2024-01-01 04:30:00,42299.99,42393.48,42270.13,42389.77,128.1852719
2024-01-01 05:00:00,42389.78,42396.09,42288.26,42290.98,114.41322218
2024-01-01 05:30:00,42292.69,42322.45,42175.65,42231.47,73.71481086
2024-01-01 06:00:00,42231.47,42341.81,42199.63,42314.11,90.82596398
2024-01-01 06:30:00,42314.1,42463.83,42303.22,42400.9,236.18501164
2024-01-01 07:00:00,42400.9,42529.21,42396.8,42492.36,266.86565541
2024-01-01 07:30:00,42492.36,42534.49,42437.72,42496.49,140.96944106
2024-01-01 08:00:00,42496.58,42537.33,42451.0,42484.44,91.33103619
2024-01-01 08:30:00,42484.41,42560.26,42460.44,42552.7,42.73567738
2024-01-01 09:00:00,42552.7,42659.08,42533.77,42586.71,60.42336789
2024-01-01 09:30:00,42586.7,42692.84,42582.0,42650.97,67.73398125
2024-01-01 10:00:00,42650.97,42713.36,42625.75,42668.37,58.25023957
2024-01-01 10:30:00,42668.37,42750.0,42663.77,42688.5,60.20715649
2024-01-01 11:00:00,42686.73,42767.6,42651.09,42681.38,89.79963063
2024-01-01 11:30:00,42674.76,42704.0,42598.94,42690.0,45.378041
2024-01-01 12:00:00,42690.0,42743.58,42610.77,42684.03,70.71311165
2024-01-01 12:30:00,42684.02,42778.74,42645.46,42647.83,72.66490791
2024-01-01 13:00:00,42647.85,42737.04,42608.98,42716.59,52.31905252
2024-01-01 13:30:00,42714.08,42750.0,42669.7,42715.88,49.47957209
2024-01-01 14:00:00,42717.53,42723.28,42581.54,42624.16,144.0722579
2024-01-01 14:30:00,42622.16,42678.36,42600.0,42635.19,110.25874431
2024-01-01 15:00:00,42633.57,42750.0,42601.88,42700.13,134.34287538
2024-01-01 15:30:00,42700.13,42868.74,42617.1,42797.33,189.27202014
2024-01-01 16:00:00,42799.37,42880.97,42680.01,42736.15,198.48066424
2024-01-01 16:30:00,42736.17,42798.46,42717.93,42742.35,131.54344614
2024-01-01 17:00:00,42738.88,42797.92,42734.48,42751.87,120.62764236
2024-01-01 17:30:00,42754.31,42846.42,42720.76,42833.66,134.24460286
2024-01-01 18:00:00,42835.63,43228.37,42835.63,43074.84,435.52984049
2024-01-01 18:30:00,43071.26,43196.99,43026.7,43120.92,189.93185563
2024-01-01 19:00:00,43123.82,43322.33,43106.97,43266.83,184.87297279
